acoustic_data,time_to_failure
2,3.3962968993
2,3.3962968982
4,3.3962968971
6,3.396296896
9,3.3962968949
9,3.3962968938
6,3.3962968927
1,3.3962968916
0,3.3962968905
1,3.3962968894
2,3.3962968883
-5,3.3962968872
-6,3.3962968861
-1,3.396296885
1,3.3962968839
2,3.3962968828
2,3.3962968817
7,3.3962968806
7,3.3962968795
5,3.3962968784
2,3.3962968773
2,3.3962968762
-2,3.3962968751
-2,3.396296874
6,3.3962968729
6,3.3962968718
6,3.3962968707
2,3.3962968696
5,3.3962968685
3,3.3962968674
4,3.3962968663
2,3.3962968652
4,3.3962968641
0,3.396296863
3,3.3962968619
9,3.3962968608
6,3.3962968597
8,3.3962968586
9,3.3962968575
4,3.3962968564
3,3.3962968553
2,3.3962968542
4,3.3962968531
3,3.396296852
5,3.3962968509
13,3.3962968498
16,3.3962968487
19,3.3962968476
13,3.3962968465
9,3.3962968454
4,3.3962968443
3,3.3962968432
2,3.3962968421
-1,3.396296841
-1,3.3962968399
1,3.3962968388
7,3.3962968377
13,3.3962968366
13,3.3962968355
8,3.3962968344
4,3.3962968333
9,3.3962968322
10,3.3962968311
9,3.39629683
1,3.3962968289
3,3.3962968278
3,3.3962968267
1,3.3962968256
2,3.3962968245
1,3.3962968234
5,3.3962968223
6,3.3962968212
5,3.3962968201
6,3.396296819
5,3.3962968179
8,3.3962968168
11,3.3962968157
7,3.3962968146
8,3.3962968135
2,3.3962968124
-1,3.3962968113
0,3.3962968102
1,3.3962968091
-2,3.396296808
2,3.3962968069
6,3.3962968058
1,3.3962968047
3,3.3962968036
7,3.3962968025
10,3.3962968014
10,3.3962968003
9,3.3962967992
11,3.3962967981
9,3.396296797
5,3.3962967959
4,3.3962967948
1,3.3962967937
0,3.3962967926
3,3.3962967915
3,3.3962967904
2,3.3962967893
-1,3.3962967882
4,3.3962967871
3,3.396296786
0,3.3962967849
2,3.3962967838
5,3.3962967827
10,3.3962967816
10,3.3962967805
14,3.3962967794
13,3.3962967783
11,3.3962967772
8,3.3962967761
4,3.396296775
4,3.3962967739
5,3.3962967728
6,3.3962967717
0,3.3962967706
-2,3.3962967695
5,3.3962967684
-2,3.3962967673
-7,3.3962967662
-5,3.3962967651
2,3.396296764
-7,3.3962967629
-5,3.3962967618
3,3.3962967607
10,3.3962967596
12,3.3962967585
15,3.3962967574
15,3.3962967563
19,3.3962967552
14,3.3962967541
7,3.396296753
7,3.3962967519
8,3.3962967508
0,3.3962967497
-1,3.3962967486
-2,3.3962967475
0,3.3962967464
2,3.3962967453
7,3.3962967442
12,3.3962967431
12,3.396296742
14,3.3962967409
13,3.3962967398
10,3.3962967387
9,3.3962967376
9,3.3962967365
5,3.3962967354
11,3.3962967343
4,3.3962967332
7,3.3962967321
4,3.396296731
9,3.3962967299
6,3.3962967288
3,3.3962967277
-1,3.3962967266
5,3.3962967255
0,3.3962967244
1,3.3962967233
6,3.3962967222
5,3.3962967211
3,3.39629672
-1,3.3962967189
3,3.3962967178
0,3.3962967167
-3,3.3962967156
3,3.3962967145
2,3.3962967134
4,3.3962967123
1,3.3962967112
5,3.3962967101
6,3.396296709
8,3.3962967079
3,3.3962967068
6,3.3962967057
7,3.3962967046
7,3.3962967035
8,3.3962967024
6,3.3962967013
10,3.3962967002
6,3.3962966991
6,3.396296698
3,3.3962966969
1,3.3962966958
4,3.3962966947
5,3.3962966936
7,3.3962966925
10,3.3962966914
10,3.3962966903
4,3.3962966892
7,3.3962966881
13,3.396296687
9,3.3962966859
12,3.3962966848
10,3.3962966837
7,3.3962966826
4,3.3962966815
-1,3.3962966804
-2,3.3962966793
1,3.3962966782
0,3.3962966771
0,3.396296676
-5,3.3962966749
-4,3.3962966738
3,3.3962966727
7,3.3962966716
10,3.3962966705
12,3.3962966694
8,3.3962966683
6,3.3962966672
7,3.3962966661
8,3.396296665
6,3.3962966639
2,3.3962966628
-1,3.3962966617
0,3.3962966606
5,3.3962966595
4,3.3962966584
0,3.3962966573
8,3.3962966562
6,3.3962966551
5,3.396296654
7,3.3962966529
1,3.3962966518
6,3.3962966507
7,3.3962966496
5,3.3962966485
0,3.3962966474
1,3.3962966463
1,3.3962966452
4,3.3962966441
3,3.396296643
4,3.3962966419
8,3.3962966408
9,3.3962966397
11,3.3962966386
11,3.3962966375
15,3.3962966364
15,3.3962966353
13,3.3962966342
6,3.3962966331
10,3.396296632
4,3.3962966309
3,3.3962966298
3,3.3962966287
2,3.3962966276
6,3.3962966265
7,3.3962966254
11,3.3962966243
4,3.3962966232
5,3.3962966221
2,3.396296621
2,3.3962966199
3,3.3962966188
5,3.3962966177
5,3.3962966166
9,3.3962966155
7,3.3962966144
9,3.3962966133
7,3.3962966122
2,3.3962966111
8,3.39629661
9,3.3962966089
4,3.3962966078
5,3.3962966067
6,3.3962966056
6,3.3962966045
7,3.3962966034
5,3.3962966023
8,3.3962966012
4,3.3962966001
11,3.396296599
12,3.3962965979
6,3.3962965968
7,3.3962965957
3,3.3962965946
1,3.3962965935
-2,3.3962965924
-3,3.3962965913
-2,3.3962965902
0,3.3962965891
1,3.396296588
1,3.3962965869
8,3.3962965858
11,3.3962965847
15,3.3962965836
12,3.3962965825
15,3.3962965814
12,3.3962965803
12,3.3962965792
11,3.3962965781
10,3.396296577
8,3.3962965759
3,3.3962965748
6,3.3962965737
3,3.3962965726
5,3.3962965715
1,3.3962965704
0,3.3962965693
-1,3.3962965682
2,3.3962965671
2,3.396296566
5,3.3962965649
11,3.3962965638
2,3.3962965627
-2,3.3962965616
0,3.3962965605
1,3.3962965594
2,3.3962965583
4,3.3962965572
2,3.3962965561
2,3.396296555
4,3.3962965539
4,3.3962965528
2,3.3962965517
7,3.3962965506
8,3.3962965495
7,3.3962965484
1,3.3962965473
4,3.3962965462
4,3.3962965451
9,3.396296544
5,3.3962965429
6,3.3962965418
13,3.3962965407
19,3.3962965396
20,3.3962965385
19,3.3962965374
19,3.3962965363
16,3.3962965352
12,3.3962965341
7,3.396296533
8,3.3962965319
-1,3.3962965308
-5,3.3962965297
-3,3.3962965286
-3,3.3962965275
-4,3.3962965264
-4,3.3962965253
-4,3.3962965242
-1,3.3962965231
4,3.396296522
4,3.3962965209
11,3.3962965198
11,3.3962965187
9,3.3962965176
7,3.3962965165
7,3.3962965154
4,3.3962965143
4,3.3962965132
4,3.3962965121
3,3.396296511
4,3.3962965099
1,3.3962965088
4,3.3962965077
12,3.3962965066
16,3.3962965055
11,3.3962965044
8,3.3962965033
11,3.3962965022
10,3.3962965011
1,3.3962965
-4,3.3962964989
0,3.3962964978
-3,3.3962964967
-6,3.3962964956
-8,3.3962964945
-5,3.3962964934
0,3.3962964923
4,3.3962964912
5,3.3962964901
5,3.396296489
10,3.3962964879
13,3.3962964868
11,3.3962964857
9,3.3962964846
8,3.3962964835
14,3.3962964824
15,3.3962964813
11,3.3962964802
6,3.3962964791
8,3.396296478
4,3.3962964769
2,3.3962964758
-4,3.3962964747
0,3.3962964736
1,3.3962964725
-3,3.3962964714
-2,3.3962964703
-1,3.3962964692
1,3.3962964681
5,3.396296467
-1,3.3962964659
3,3.3962964648
7,3.3962964637
6,3.3962964626
5,3.3962964615
11,3.3962964604
11,3.3962964593
18,3.3962964582
19,3.3962964571
18,3.396296456
15,3.3962964549
8,3.3962964538
5,3.3962964527
4,3.3962964516
4,3.3962964505
0,3.3962964494
-3,3.3962964483
-3,3.3962964472
-4,3.3962964461
-3,3.396296445
1,3.3962964439
7,3.3962964428
5,3.3962964417
8,3.3962964406
16,3.3962964395
19,3.3962964384
22,3.3962964373
21,3.3962964362
15,3.3962964351
9,3.396296434
7,3.3962964329
3,3.3962964318
-1,3.3962964307
-2,3.3962964296
-5,3.3962964285
3,3.3962964274
6,3.3962964263
6,3.3962964252
7,3.3962964241
8,3.396296423
13,3.3962964219
15,3.3962964208
11,3.3962964197
-1,3.3962964186
-3,3.3962964175
3,3.3962964164
0,3.3962964153
-1,3.3962964142
3,3.3962964131
-1,3.396296412
5,3.3962964109
5,3.3962964098
2,3.3962964087
6,3.3962964076
5,3.3962964065
9,3.3962964054
8,3.3962964043
8,3.3962964032
7,3.3962964021
4,3.396296401
2,3.3962963999
-2,3.3962963988
1,3.3962963977
-3,3.3962963966
-7,3.3962963955
-3,3.3962963944
0,3.3962963933
0,3.3962963922
10,3.3962963911
8,3.39629639
9,3.3962963889
9,3.3962963878
8,3.3962963867
10,3.3962963856
8,3.3962963845
15,3.3962963834
19,3.3962963823
18,3.3962963812
11,3.3962963801
4,3.396296379
4,3.3962963779
-8,3.3962963768
-6,3.3962963757
-2,3.3962963746
-5,3.3962963735
-2,3.3962963724
-3,3.3962963713
7,3.3962963702
11,3.3962963691
10,3.396296368
13,3.3962963669
13,3.3962963658
7,3.3962963647
-1,3.3962963636
3,3.3962963625
-1,3.3962963614
-8,3.3962963603
-8,3.3962963592
-3,3.3962963581
-1,3.396296357
-4,3.3962963559
0,3.3962963548
6,3.3962963537
10,3.3962963526
19,3.3962963515
28,3.3962963504
26,3.3962963493
27,3.3962963482
29,3.3962963471
25,3.396296346
22,3.3962963449
16,3.3962963438
-1,3.3962963427
-10,3.3962963416
-15,3.3962963405
-17,3.3962963394
-23,3.3962963383
-22,3.3962963372
-11,3.3962963361
-1,3.396296335
5,3.3962963339
11,3.3962963328
16,3.3962963317
18,3.3962963306
18,3.3962963295
19,3.3962963284
17,3.3962963273
13,3.3962963262
7,3.3962963251
7,3.396296324
5,3.3962963229
1,3.3962963218
5,3.3962963207
7,3.3962963196
8,3.3962963185
10,3.3962963174
12,3.3962963163
16,3.3962963152
14,3.3962963141
10,3.396296313
8,3.3962963119
0,3.3962963108
-2,3.3962963097
-6,3.3962963086
-11,3.3962963075
-11,3.3962963064
-11,3.3962963053
-6,3.3962963042
-3,3.3962963031
0,3.396296302
2,3.3962963009
3,3.3962962998
12,3.3962962987
8,3.3962962976
7,3.3962962965
11,3.3962962954
14,3.3962962943
9,3.3962962932
7,3.3962962921
9,3.396296291
11,3.3962962899
9,3.3962962888
6,3.3962962877
4,3.3962962866
-3,3.3962962855
-2,3.3962962844
-8,3.3962962833
-5,3.3962962822
-3,3.3962962811
1,3.39629628
9,3.3962962789
7,3.3962962778
8,3.3962962767
13,3.3962962756
17,3.3962962745
17,3.3962962734
14,3.3962962723
8,3.3962962712
6,3.3962962701
6,3.396296269
5,3.3962962679
0,3.3962962668
0,3.3962962657
4,3.3962962646
13,3.3962962635
13,3.3962962624
12,3.3962962613
11,3.3962962602
19,3.3962962591
16,3.396296258
11,3.3962962569
4,3.3962962558
8,3.3962962547
8,3.3962962536
3,3.3962962525
-4,3.3962962514
-4,3.3962962503
-5,3.3962962492
-3,3.3962962481
-3,3.396296247
7,3.3962962459
10,3.3962962448
17,3.3962962437
17,3.3962962426
19,3.3962962415
12,3.3962962404
14,3.3962962393
8,3.3962962382
9,3.3962962371
-1,3.396296236
-9,3.3962962349
-12,3.3962962338
-16,3.3962962327
-15,3.3962962316
-14,3.3962962305
-13,3.3962962294
-2,3.3962962283
6,3.3962962272
14,3.3962962261
19,3.396296225
25,3.3962962239
28,3.3962962228
28,3.3962962217
27,3.3962962206
18,3.3962962195
14,3.3962962184
2,3.3962962173
-7,3.3962962162
-12,3.3962962151
-15,3.396296214
-12,3.3962962129
-7,3.3962962118
-4,3.3962962107
-2,3.3962962096
0,3.3962962085
6,3.3962962074
13,3.3962962063
16,3.3962962052
12,3.3962962041
15,3.396296203
13,3.3962962019
10,3.3962962008
10,3.3962961997
8,3.3962961986
6,3.3962961975
-2,3.3962961964
-6,3.3962961953
-2,3.3962961942
1,3.3962961931
-2,3.396296192
3,3.3962961909
5,3.3962961898
6,3.3962961887
5,3.3962961876
8,3.3962961865
13,3.3962961854
7,3.3962961843
5,3.3962961832
4,3.3962961821
4,3.396296181
6,3.3962961799
-1,3.3962961788
0,3.3962961777
3,3.3962961766
6,3.3962961755
4,3.3962961744
5,3.3962961733
11,3.3962961722
9,3.3962961711
15,3.39629617
18,3.3962961689
13,3.3962961678
15,3.3962961667
14,3.3962961656
11,3.3962961645
11,3.3962961634
8,3.3962961623
4,3.3962961612
1,3.3962961601
-3,3.396296159
-7,3.3962961579
-4,3.3962961568
-4,3.3962961557
5,3.3962961546
3,3.3962961535
12,3.3962961524
21,3.3962961513
18,3.3962961502
19,3.3962961491
15,3.396296148
8,3.3962961469
3,3.3962961458
-2,3.3962961447
-11,3.3962961436
-6,3.3962961425
-8,3.3962961414
-7,3.3962961403
-2,3.3962961392
-7,3.3962961381
-7,3.396296137
2,3.3962961359
6,3.3962961348
10,3.3962961337
10,3.3962961326
15,3.3962961315
10,3.3962961304
8,3.3962961293
7,3.3962961282
11,3.3962961271
8,3.396296126
3,3.3962961249
6,3.3962961238
1,3.3962961227
2,3.3962961216
9,3.3962961205
9,3.3962961194
