acoustic_data,time_to_failure
9,6.2404986346
7,6.2404986335
6,6.2404986324
3,6.2404986313
5,6.2404986302
7,6.2404986291
7,6.240498628
2,6.2404986269
6,6.2404986258
10,6.2404986247
6,6.2404986236
5,6.2404986225
4,6.2404986214
4,6.2404986203
7,6.2404986192
2,6.2404986181
7,6.240498617
4,6.2404986159
5,6.2404986148
6,6.2404986137
4,6.2404986126
4,6.2404986115
1,6.2404986104
4,6.2404986093
8,6.2404986082
2,6.2404986071
1,6.240498606
5,6.2404986049
3,6.2404986038
5,6.2404986027
5,6.2404986016
10,6.2404986005
6,6.2404985994
6,6.2404985983
3,6.2404985972
6,6.2404985961
11,6.240498595
6,6.2404985939
2,6.2404985928
0,6.2404985917
0,6.2404985906
2,6.2404985895
-1,6.2404985884
1,6.2404985873
1,6.2404985862
5,6.2404985851
8,6.240498584
3,6.2404985829
5,6.2404985818
7,6.2404985807
5,6.2404985796
7,6.2404985785
8,6.2404985774
8,6.2404985763
4,6.2404985752
2,6.2404985741
4,6.240498573
3,6.2404985719
7,6.2404985708
4,6.2404985697
2,6.2404985686
2,6.2404985675
2,6.2404985664
6,6.2404985653
6,6.2404985642
5,6.2404985631
7,6.240498562
6,6.2404985609
2,6.2404985598
8,6.2404985587
8,6.2404985576
7,6.2404985565
4,6.2404985554
4,6.2404985543
4,6.2404985532
6,6.2404985521
6,6.240498551
4,6.2404985499
0,6.2404985488
1,6.2404985477
7,6.2404985466
4,6.2404985455
4,6.2404985444
6,6.2404985433
7,6.2404985422
3,6.2404985411
2,6.24049854
7,6.2404985389
6,6.2404985378
4,6.2404985367
3,6.2404985356
6,6.2404985345
7,6.2404985334
3,6.2404985323
5,6.2404985312
5,6.2404985301
6,6.240498529
11,6.2404985279
10,6.2404985268
6,6.2404985257
8,6.2404985246
6,6.2404985235
7,6.2404985224
3,6.2404985213
3,6.2404985202
2,6.2404985191
-4,6.240498518
1,6.2404985169
0,6.2404985158
-4,6.2404985147
1,6.2404985136
8,6.2404985125
5,6.2404985114
6,6.2404985103
5,6.2404985092
4,6.2404985081
2,6.240498507
4,6.2404985059
4,6.2404985048
4,6.2404985037
4,6.2404985026
6,6.2404985015
10,6.2404985004
3,6.2404984993
1,6.2404984982
2,6.2404984971
3,6.240498496
4,6.2404984949
8,6.2404984938
3,6.2404984927
6,6.2404984916
7,6.2404984905
3,6.2404984894
4,6.2404984883
3,6.2404984872
9,6.2404984861
4,6.240498485
3,6.2404984839
2,6.2404984828
6,6.2404984817
6,6.2404984806
6,6.2404984795
9,6.2404984784
11,6.2404984773
7,6.2404984762
10,6.2404984751
6,6.240498474
0,6.2404984729
4,6.2404984718
6,6.2404984707
5,6.2404984696
5,6.2404984685
9,6.2404984674
1,6.2404984663
4,6.2404984652
6,6.2404984641
7,6.240498463
2,6.2404984619
4,6.2404984608
7,6.2404984597
4,6.2404984586
8,6.2404984575
7,6.2404984564
6,6.2404984553
6,6.2404984542
1,6.2404984531
4,6.240498452
5,6.2404984509
4,6.2404984498
5,6.2404984487
2,6.2404984476
3,6.2404984465
4,6.2404984454
6,6.2404984443
0,6.2404984432
4,6.2404984421
5,6.240498441
-1,6.2404984399
0,6.2404984388
3,6.2404984377
2,6.2404984366
6,6.2404984355
10,6.2404984344
5,6.2404984333
3,6.2404984322
6,6.2404984311
8,6.24049843
6,6.2404984289
2,6.2404984278
5,6.2404984267
2,6.2404984256
1,6.2404984245
0,6.2404984234
1,6.2404984223
1,6.2404984212
9,6.2404984201
9,6.240498419
6,6.2404984179
8,6.2404984168
3,6.2404984157
5,6.2404984146
9,6.2404984135
4,6.2404984124
1,6.2404984113
3,6.2404984102
7,6.2404984091
5,6.240498408
8,6.2404984069
7,6.2404984058
8,6.2404984047
2,6.2404984036
-2,6.2404984025
8,6.2404984014
4,6.2404984003
-1,6.2404983992
3,6.2404983981
1,6.240498397
4,6.2404983959
8,6.2404983948
6,6.2404983937
9,6.2404983926
6,6.2404983915
7,6.2404983904
5,6.2404983893
7,6.2404983882
6,6.2404983871
7,6.240498386
6,6.2404983849
7,6.2404983838
4,6.2404983827
5,6.2404983816
5,6.2404983805
6,6.2404983794
6,6.2404983783
3,6.2404983772
8,6.2404983761
5,6.240498375
3,6.2404983739
6,6.2404983728
7,6.2404983717
5,6.2404983706
7,6.2404983695
6,6.2404983684
5,6.2404983673
2,6.2404983662
5,6.2404983651
1,6.240498364
0,6.2404983629
-1,6.2404983618
-5,6.2404983607
6,6.2404983596
8,6.2404983585
10,6.2404983574
7,6.2404983563
4,6.2404983552
-2,6.2404983541
2,6.240498353
2,6.2404983519
4,6.2404983508
6,6.2404983497
6,6.2404983486
3,6.2404983475
2,6.2404983464
0,6.2404983453
8,6.2404983442
9,6.2404983431
5,6.240498342
3,6.2404983409
6,6.2404983398
9,6.2404983387
7,6.2404983376
5,6.2404983365
4,6.2404983354
1,6.2404983343
1,6.2404983332
1,6.2404983321
6,6.240498331
6,6.2404983299
4,6.2404983288
7,6.2404983277
6,6.2404983266
2,6.2404983255
6,6.2404983244
7,6.2404983233
6,6.2404983222
2,6.2404983211
4,6.24049832
7,6.2404983189
4,6.2404983178
5,6.2404983167
7,6.2404983156
3,6.2404983145
4,6.2404983134
5,6.2404983123
5,6.2404983112
7,6.2404983101
10,6.240498309
8,6.2404983079
0,6.2404983068
5,6.2404983057
7,6.2404983046
6,6.2404983035
2,6.2404983024
6,6.2404983013
4,6.2404983002
-2,6.2404982991
-1,6.240498298
6,6.2404982969
8,6.2404982958
5,6.2404982947
9,6.2404982936
10,6.2404982925
8,6.2404982914
7,6.2404982903
4,6.2404982892
4,6.2404982881
8,6.240498287
2,6.2404982859
5,6.2404982848
9,6.2404982837
6,6.2404982826
1,6.2404982815
3,6.2404982804
7,6.2404982793
2,6.2404982782
1,6.2404982771
1,6.240498276
5,6.2404982749
5,6.2404982738
7,6.2404982727
9,6.2404982716
7,6.2404982705
5,6.2404982694
3,6.2404982683
2,6.2404982672
3,6.2404982661
-3,6.240498265
3,6.2404982639
5,6.2404982628
2,6.2404982617
2,6.2404982606
2,6.2404982595
5,6.2404982584
8,6.2404982573
5,6.2404982562
2,6.2404982551
5,6.240498254
2,6.2404982529
6,6.2404982518
6,6.2404982507
6,6.2404982496
0,6.2404982485
-2,6.2404982474
4,6.2404982463
5,6.2404982452
5,6.2404982441
6,6.240498243
9,6.2404982419
8,6.2404982408
3,6.2404982397
4,6.2404982386
4,6.2404982375
5,6.2404982364
4,6.2404982353
4,6.2404982342
0,6.2404982331
4,6.240498232
6,6.2404982309
3,6.2404982298
6,6.2404982287
7,6.2404982276
4,6.2404982265
-3,6.2404982254
5,6.2404982243
6,6.2404982232
3,6.2404982221
2,6.240498221
4,6.2404982199
4,6.2404982188
3,6.2404982177
8,6.2404982166
7,6.2404982155
8,6.2404982144
6,6.2404982133
2,6.2404982122
11,6.2404982111
9,6.24049821
13,6.2404982089
9,6.2404982078
5,6.2404982067
3,6.2404982056
2,6.2404982045
2,6.2404982034
2,6.2404982023
-5,6.2404982012
5,6.2404982001
5,6.240498199
5,6.2404981979
7,6.2404981968
1,6.2404981957
3,6.2404981946
5,6.2404981935
3,6.2404981924
9,6.2404981913
8,6.2404981902
2,6.2404981891
-3,6.240498188
-1,6.2404981869
3,6.2404981858
1,6.2404981847
1,6.2404981836
5,6.2404981825
3,6.2404981814
5,6.2404981803
8,6.2404981792
5,6.2404981781
1,6.240498177
4,6.2404981759
8,6.2404981748
6,6.2404981737
4,6.2404981726
4,6.2404981715
5,6.2404981704
6,6.2404981693
4,6.2404981682
4,6.2404981671
5,6.240498166
6,6.2404981649
8,6.2404981638
7,6.2404981627
6,6.2404981616
6,6.2404981605
9,6.2404981594
5,6.2404981583
0,6.2404981572
1,6.2404981561
-1,6.240498155
2,6.2404981539
8,6.2404981528
8,6.2404981517
2,6.2404981506
1,6.2404981495
1,6.2404981484
5,6.2404981473
6,6.2404981462
1,6.2404981451
6,6.240498144
2,6.2404981429
0,6.2404981418
7,6.2404981407
2,6.2404981396
1,6.2404981385
5,6.2404981374
4,6.2404981363
4,6.2404981352
6,6.2404981341
4,6.240498133
2,6.2404981319
2,6.2404981308
2,6.2404981297
9,6.2404981286
6,6.2404981275
4,6.2404981264
5,6.2404981253
5,6.2404981242
4,6.2404981231
4,6.240498122
5,6.2404981209
-2,6.2404981198
0,6.2404981187
3,6.2404981176
1,6.2404981165
2,6.2404981154
4,6.2404981143
6,6.2404981132
4,6.2404981121
3,6.240498111
-1,6.2404981099
3,6.2404981088
8,6.2404981077
8,6.2404981066
7,6.2404981055
3,6.2404981044
2,6.2404981033
3,6.2404981022
1,6.2404981011
2,6.2404981
3,6.2404980989
3,6.2404980978
2,6.2404980967
4,6.2404980956
5,6.2404980945
7,6.2404980934
3,6.2404980923
4,6.2404980912
5,6.2404980901
5,6.240498089
3,6.2404980879
5,6.2404980868
7,6.2404980857
6,6.2404980846
7,6.2404980835
5,6.2404980824
4,6.2404980813
2,6.2404980802
2,6.2404980791
2,6.240498078
5,6.2404980769
3,6.2404980758
5,6.2404980747
7,6.2404980736
6,6.2404980725
9,6.2404980714
2,6.2404980703
3,6.2404980692
2,6.2404980681
1,6.240498067
7,6.2404980659
2,6.2404980648
4,6.2404980637
8,6.2404980626
8,6.2404980615
12,6.2404980604
6,6.2404980593
4,6.2404980582
3,6.2404980571
0,6.240498056
1,6.2404980549
2,6.2404980538
2,6.2404980527
3,6.2404980516
6,6.2404980505
8,6.2404980494
5,6.2404980483
4,6.2404980472
4,6.2404980461
7,6.240498045
4,6.2404980439
6,6.2404980428
5,6.2404980417
3,6.2404980406
9,6.2404980395
0,6.2404980384
0,6.2404980373
6,6.2404980362
5,6.2404980351
6,6.240498034
5,6.2404980329
4,6.2404980318
4,6.2404980307
4,6.2404980296
5,6.2404980285
0,6.2404980274
0,6.2404980263
8,6.2404980252
6,6.2404980241
8,6.240498023
5,6.2404980219
5,6.2404980208
1,6.2404980197
4,6.2404980186
3,6.2404980175
1,6.2404980164
5,6.2404980153
5,6.2404980142
5,6.2404980131
8,6.240498012
7,6.2404980109
10,6.2404980098
4,6.2404980087
3,6.2404980076
6,6.2404980065
5,6.2404980054
3,6.2404980043
2,6.2404980032
7,6.2404980021
7,6.240498001
4,6.2404979999
6,6.2404979988
9,6.2404979977
5,6.2404979966
6,6.2404979955
6,6.2404979944
3,6.2404979933
4,6.2404979922
5,6.2404979911
1,6.24049799
4,6.2404979889
4,6.2404979878
5,6.2404979867
11,6.2404979856
5,6.2404979845
6,6.2404979834
5,6.2404979823
2,6.2404979812
7,6.2404979801
7,6.240497979
5,6.2404979779
6,6.2404979768
-2,6.2404979757
-3,6.2404979746
4,6.2404979735
2,6.2404979724
4,6.2404979713
8,6.2404979702
5,6.2404979691
6,6.240497968
6,6.2404979669
7,6.2404979658
5,6.2404979647
9,6.2404979636
3,6.2404979625
2,6.2404979614
4,6.2404979603
8,6.2404979592
0,6.2404979581
1,6.240497957
1,6.2404979559
1,6.2404979548
3,6.2404979537
7,6.2404979526
7,6.2404979515
6,6.2404979504
7,6.2404979493
7,6.2404979482
3,6.2404979471
-1,6.240497946
-1,6.2404979449
5,6.2404979438
2,6.2404979427
0,6.2404979416
2,6.2404979405
5,6.2404979394
6,6.2404979383
5,6.2404979372
4,6.2404979361
4,6.240497935
8,6.2404979339
5,6.2404979328
6,6.2404979317
7,6.2404979306
8,6.2404979295
7,6.2404979284
7,6.2404979273
2,6.2404979262
1,6.2404979251
3,6.240497924
1,6.2404979229
5,6.2404979218
5,6.2404979207
6,6.2404979196
3,6.2404979185
1,6.2404979174
5,6.2404979163
9,6.2404979152
8,6.2404979141
7,6.240497913
6,6.2404979119
7,6.2404979108
6,6.2404979097
7,6.2404979086
10,6.2404979075
8,6.2404979064
8,6.2404979053
7,6.2404979042
6,6.2404979031
7,6.240497902
2,6.2404979009
-1,6.2404978998
0,6.2404978987
4,6.2404978976
2,6.2404978965
-2,6.2404978954
5,6.2404978943
7,6.2404978932
6,6.2404978921
7,6.240497891
7,6.2404978899
1,6.2404978888
2,6.2404978877
5,6.2404978866
5,6.2404978855
6,6.2404978844
3,6.2404978833
4,6.2404978822
6,6.2404978811
10,6.24049788
9,6.2404978789
8,6.2404978778
6,6.2404978767
6,6.2404978756
9,6.2404978745
7,6.2404978734
3,6.2404978723
4,6.2404978712
4,6.2404978701
7,6.240497869
4,6.2404978679
4,6.2404978668
5,6.2404978657
9,6.2404978646
5,6.2404978635
9,6.2404978624
4,6.2404978613
1,6.2404978602
3,6.2404978591
1,6.240497858
0,6.2404978569
2,6.2404978558
1,6.2404978547
3,6.2404978536
0,6.2404978525
0,6.2404978514
7,6.2404978503
8,6.2404978492
9,6.2404978481
11,6.240497847
7,6.2404978459
7,6.2404978448
3,6.2404978437
4,6.2404978426
4,6.2404978415
2,6.2404978404
2,6.2404978393
5,6.2404978382
1,6.2404978371
2,6.240497836
0,6.2404978349
1,6.2404978338
4,6.2404978327
5,6.2404978316
4,6.2404978305
0,6.2404978294
8,6.2404978283
9,6.2404978272
6,6.2404978261
2,6.240497825
4,6.2404978239
6,6.2404978228
6,6.2404978217
3,6.2404978206
4,6.2404978195
6,6.2404978184
3,6.2404978173
3,6.2404978162
6,6.2404978151
9,6.240497814
8,6.2404978129
7,6.2404978118
6,6.2404978107
3,6.2404978096
6,6.2404978085
6,6.2404978074
3,6.2404978063
4,6.2404978052
1,6.2404978041
1,6.240497803
8,6.2404978019
2,6.2404978008
3,6.2404977997
7,6.2404977986
8,6.2404977975
4,6.2404977964
5,6.2404977953
6,6.2404977942
5,6.2404977931
0,6.240497792
3,6.2404977909
6,6.2404977898
4,6.2404977887
4,6.2404977876
4,6.2404977865
6,6.2404977854
3,6.2404977843
2,6.2404977832
7,6.2404977821
4,6.240497781
7,6.2404977799
4,6.2404977788
3,6.2404977777
3,6.2404977766
5,6.2404977755
5,6.2404977744
2,6.2404977733
7,6.2404977722
5,6.2404977711
-2,6.24049777
0,6.2404977689
2,6.2404977678
7,6.2404977667
1,6.2404977656
3,6.2404977645
2,6.2404977634
4,6.2404977623
6,6.2404977612
6,6.2404977601
5,6.240497759
3,6.2404977579
3,6.2404977568
4,6.2404977557
0,6.2404977546
2,6.2404977535
4,6.2404977524
1,6.2404977513
3,6.2404977502
1,6.2404977491
5,6.240497748
3,6.2404977469
10,6.2404977458
5,6.2404977447
9,6.2404977436
8,6.2404977425
9,6.2404977414
1,6.2404977403
5,6.2404977392
8,6.2404977381
8,6.240497737
8,6.2404977359
2,6.2404977348
-1,6.2404977337
-1,6.2404977326
5,6.2404977315
3,6.2404977304
3,6.2404977293
2,6.2404977282
-1,6.2404977271
-2,6.240497726
1,6.2404977249
8,6.2404977238
7,6.2404977227
2,6.2404977216
2,6.2404977205
10,6.2404977194
5,6.2404977183
3,6.2404977172
2,6.2404977161
3,6.240497715
4,6.2404977139
3,6.2404977128
5,6.2404977117
2,6.2404977106
4,6.2404977095
2,6.2404977084
2,6.2404977073
6,6.2404977062
5,6.2404977051
7,6.240497704
5,6.2404977029
1,6.2404977018
4,6.2404977007
5,6.2404976996
6,6.2404976985
3,6.2404976974
2,6.2404976963
9,6.2404976952
6,6.2404976941
3,6.240497693
7,6.2404976919
7,6.2404976908
4,6.2404976897
-1,6.2404976886
3,6.2404976875
7,6.2404976864
6,6.2404976853
1,6.2404976842
-1,6.2404976831
-1,6.240497682
1,6.2404976809
2,6.2404976798
1,6.2404976787
1,6.2404976776
5,6.2404976765
6,6.2404976754
5,6.2404976743
8,6.2404976732
4,6.2404976721
5,6.240497671
5,6.2404976699
7,6.2404976688
3,6.2404976677
1,6.2404976666
-4,6.2404976655
0,6.2404976644
5,6.2404976633
1,6.2404976622
5,6.2404976611
4,6.24049766
7,6.2404976589
3,6.2404976578
3,6.2404976567
7,6.2404976556
4,6.2404976545
3,6.2404976534
4,6.2404976523
3,6.2404976512
0,6.2404976501
-1,6.240497649
6,6.2404976479
5,6.2404976468
3,6.2404976457
5,6.2404976446
8,6.2404976435
5,6.2404976424
9,6.2404976413
5,6.2404976402
4,6.2404976391
3,6.240497638
5,6.2404976369
5,6.2404976358
1,6.2404976347
6,6.2404976336
3,6.2404976325
-1,6.2404976314
6,6.2404976303
2,6.2404976292
5,6.2404976281
4,6.240497627
8,6.2404976259
5,6.2404976248
3,6.2404976237
7,6.2404976226
11,6.2404976215
6,6.2404976204
4,6.2404976193
5,6.2404976182
1,6.2404976171
0,6.240497616
-2,6.2404976149
8,6.2404976138
7,6.2404976127
1,6.2404976116
2,6.2404976105
-1,6.2404976094
3,6.2404976083
5,6.2404976072
5,6.2404976061
7,6.240497605
4,6.2404976039
4,6.2404976028
5,6.2404976017
3,6.2404976006
3,6.2404975995
1,6.2404975984
2,6.2404975973
0,6.2404975962
2,6.2404975951
2,6.240497594
5,6.2404975929
3,6.2404975918
12,6.2404975907
12,6.2404975896
3,6.2404975885
4,6.2404975874
3,6.2404975863
3,6.2404975852
2,6.2404975841
2,6.240497583
4,6.2404975819
2,6.2404975808
0,6.2404975797
3,6.2404975786
6,6.2404975775
0,6.2404975764
4,6.2404975753
7,6.2404975742
13,6.2404975731
7,6.240497572
3,6.2404975709
5,6.2404975698
4,6.2404975687
2,6.2404975676
3,6.2404975665
4,6.2404975654
2,6.2404975643
0,6.2404975632
0,6.2404975621
4,6.240497561
6,6.2404975599
7,6.2404975588
9,6.2404975577
8,6.2404975566
3,6.2404975555
5,6.2404975544
3,6.2404975533
0,6.2404975522
3,6.2404975511
5,6.24049755
1,6.2404975489
7,6.2404975478
2,6.2404975467
0,6.2404975456
5,6.2404975445
-1,6.2404975434
6,6.2404975423
6,6.2404975412
4,6.2404975401
7,6.240497539
7,6.2404975379
6,6.2404975368
4,6.2404975357
5,6.2404975346
5,6.2404975335
9,6.2404975324
8,6.2404975313
2,6.2404975302
4,6.2404975291
7,6.240497528
4,6.2404975269
5,6.2404975258
7,6.2404975247
7,6.2404975236
5,6.2404975225
2,6.2404975214
4,6.2404975203
3,6.2404975192
5,6.2404975181
6,6.240497517
3,6.2404975159
-2,6.2404975148
1,6.2404975137
7,6.2404975126
10,6.2404975115
4,6.2404975104
4,6.2404975093
4,6.2404975082
2,6.2404975071
12,6.240497506
8,6.2404975049
3,6.2404975038
4,6.2404975027
6,6.2404975016
6,6.2404975005
4,6.2404974994
3,6.2404974983
2,6.2404974972
9,6.2404974961
1,6.240497495
3,6.2404974939
2,6.2404974928
3,6.2404974917
0,6.2404974906
1,6.2404974895
6,6.2404974884
4,6.2404974873
4,6.2404974862
7,6.2404974851
3,6.240497484
5,6.2404974829
8,6.2404974818
4,6.2404974807
5,6.2404974796
1,6.2404974785
7,6.2404974774
6,6.2404974763
4,6.2404974752
2,6.2404974741
2,6.240497473
4,6.2404974719
7,6.2404974708
4,6.2404974697
5,6.2404974686
-1,6.2404974675
3,6.2404974664
10,6.2404974653
7,6.2404974642
11,6.2404974631
6,6.240497462
9,6.2404974609
4,6.2404974598
5,6.2404974587
2,6.2404974576
2,6.2404974565
0,6.2404974554
2,6.2404974543
3,6.2404974532
2,6.2404974521
3,6.240497451
3,6.2404974499
6,6.2404974488
7,6.2404974477
7,6.2404974466
8,6.2404974455
9,6.2404974444
5,6.2404974433
7,6.2404974422
7,6.2404974411
6,6.24049744
6,6.2404974389
4,6.2404974378
0,6.2404974367
1,6.2404974356
7,6.2404974345
9,6.2404974334
6,6.2404974323
2,6.2404974312
1,6.2404974301
4,6.240497429
6,6.2404974279
6,6.2404974268
3,6.2404974257
4,6.2404974246
3,6.2404974235
1,6.2404974224
5,6.2404974213
4,6.2404974202
8,6.2404974191
11,6.240497418
9,6.2404974169
5,6.2404974158
4,6.2404974147
6,6.2404974136
6,6.2404974125
3,6.2404974114
7,6.2404974103
10,6.2404974092
5,6.2404974081
2,6.240497407
4,6.2404974059
5,6.2404974048
4,6.2404974037
4,6.2404974026
5,6.2404974015
6,6.2404974004
4,6.2404973993
5,6.2404973982
5,6.2404973971
6,6.240497396
7,6.2404973949
4,6.2404973938
5,6.2404973927
5,6.2404973916
7,6.2404973905
9,6.2404973894
5,6.2404973883
8,6.2404973872
7,6.2404973861
10,6.240497385
10,6.2404973839
7,6.2404973828
-1,6.2404973817
-6,6.2404973806
-2,6.2404973795
-1,6.2404973784
0,6.2404973773
1,6.2404973762
3,6.2404973751
6,6.240497374
9,6.2404973729
4,6.2404973718
7,6.2404973707
6,6.2404973696
6,6.2404973685
3,6.2404973674
5,6.2404973663
6,6.2404973652
5,6.2404973641
3,6.240497363
4,6.2404973619
3,6.2404973608
5,6.2404973597
7,6.2404973586
6,6.2404973575
2,6.2404973564
