acoustic_data,time_to_failure
24,6.7486955834
11,6.7486955823
4,6.7486955812
-4,6.7486955801
-13,6.748695579
-14,6.7486955779
-17,6.7486955768
-14,6.7486955757
-9,6.7486955746
-5,6.7486955735
-2,6.7486955724
0,6.7486955713
3,6.7486955702
1,6.7486955691
-1,6.748695568
-4,6.7486955669
-9,6.7486955658
-11,6.7486955647
-9,6.7486955636
-8,6.7486955625
2,6.7486955614
14,6.7486955603
25,6.7486955592
34,6.7486955581
42,6.748695557
45,6.7486955559
38,6.7486955548
30,6.7486955537
16,6.7486955526
2,6.7486955515
-11,6.7486955504
-29,6.7486955493
-38,6.7486955482
-40,6.7486955471
-36,6.748695546
-26,6.7486955449
-18,6.7486955438
-12,6.7486955427
7,6.7486955416
21,6.7486955405
34,6.7486955394
48,6.7486955383
57,6.7486955372
61,6.7486955361
55,6.748695535
44,6.7486955339
21,6.7486955328
0,6.7486955317
-19,6.7486955306
-31,6.7486955295
-45,6.7486955284
-48,6.7486955273
-42,6.7486955262
-38,6.7486955251
-21,6.748695524
-8,6.7486955229
6,6.7486955218
26,6.7486955207
31,6.7486955196
34,6.7486955185
32,6.7486955174
29,6.7486955163
21,6.7486955152
15,6.7486955141
3,6.748695513
0,6.7486955119
1,6.7486955108
-2,6.7486955097
-7,6.7486955086
1,6.7486955075
-9,6.747700012
-16,6.7477000109
-10,6.7477000098
-3,6.7477000087
4,6.7477000076
5,6.7477000065
10,6.7477000054
17,6.7477000043
21,6.7477000032
17,6.7477000021
15,6.747700001
11,6.7476999999
5,6.7476999988
2,6.7476999977
-2,6.7476999966
-6,6.7476999955
2,6.7476999944
2,6.7476999933
4,6.7476999922
6,6.7476999911
14,6.74769999
19,6.7476999889
21,6.7476999878
22,6.7476999867
13,6.7476999856
4,6.7476999845
-6,6.7476999834
-14,6.7476999823
-16,6.7476999812
-18,6.7476999801
-15,6.747699979
-9,6.7476999779
-6,6.7476999768
0,6.7476999757
6,6.7476999746
8,6.7476999735
11,6.7476999724
17,6.7476999713
19,6.7476999702
13,6.7476999691
10,6.747699968
15,6.7476999669
15,6.7476999658
14,6.7476999647
12,6.7476999636
13,6.7476999625
18,6.7476999614
15,6.7476999603
11,6.7476999592
8,6.7476999581
3,6.747699957
-1,6.7476999559
-6,6.7476999548
-12,6.7476999537
-16,6.7476999526
-19,6.7476999515
-21,6.7476999504
-27,6.7476999493
-22,6.7476999482
-19,6.7476999471
-12,6.747699946
-4,6.7476999449
6,6.7476999438
14,6.7476999427
29,6.7476999416
34,6.7476999405
37,6.7476999394
36,6.7476999383
34,6.7476999372
31,6.7476999361
25,6.747699935
20,6.7476999339
14,6.7476999328
8,6.7476999317
-4,6.7476999306
-19,6.7476999295
-23,6.7476999284
-20,6.7476999273
-25,6.7476999262
-18,6.7476999251
-6,6.747699924
-1,6.7476999229
12,6.7476999218
23,6.7476999207
23,6.7476999196
21,6.7476999185
13,6.7476999174
10,6.7476999163
4,6.7476999152
-9,6.7476999141
-13,6.747699913
-13,6.7476999119
-16,6.7476999108
-7,6.7476999097
4,6.7476999086
10,6.7476999075
13,6.7476999064
20,6.7476999053
24,6.7476999042
19,6.7476999031
23,6.747699902
17,6.7476999009
8,6.7476998998
8,6.7476998987
1,6.7476998976
-1,6.7476998965
2,6.7476998954
2,6.7476998943
0,6.7476998932
4,6.7476998921
5,6.747699891
4,6.7476998899
5,6.7476998888
6,6.7476998877
5,6.7476998866
7,6.7476998855
7,6.7476998844
-2,6.7476998833
-10,6.7476998822
-13,6.7476998811
-20,6.74769988
-20,6.7476998789
-18,6.7476998778
-7,6.7476998767
6,6.7476998756
14,6.7476998745
23,6.7476998734
30,6.7476998723
33,6.7476998712
39,6.7476998701
38,6.747699869
32,6.7476998679
20,6.7476998668
13,6.7476998657
4,6.7476998646
-3,6.7476998635
-12,6.7476998624
-14,6.7476998613
-21,6.7476998602
-25,6.7476998591
-24,6.747699858
-20,6.7476998569
-16,6.7476998558
-6,6.7476998547
0,6.7476998536
-1,6.7476998525
7,6.7476998514
5,6.7476998503
7,6.7476998492
12,6.7476998481
10,6.747699847
10,6.7476998459
10,6.7476998448
14,6.7476998437
21,6.7476998426
28,6.7476998415
29,6.7476998404
25,6.7476998393
17,6.7476998382
17,6.7476998371
12,6.747699836
4,6.7476998349
1,6.7476998338
-6,6.7476998327
-10,6.7476998316
-14,6.7476998305
-18,6.7476998294
-22,6.7476998283
-23,6.7476998272
-18,6.7476998261
-11,6.747699825
1,6.7476998239
6,6.7476998228
16,6.7476998217
22,6.7476998206
22,6.7476998195
19,6.7476998184
20,6.7476998173
17,6.7476998162
13,6.7476998151
5,6.747699814
2,6.7476998129
-3,6.7476998118
-5,6.7476998107
4,6.7476998096
10,6.7476998085
17,6.7476998074
18,6.7476998063
18,6.7476998052
21,6.7476998041
16,6.747699803
10,6.7476998019
10,6.7476998008
11,6.7476997997
1,6.7476997986
-4,6.7476997975
-6,6.7476997964
-8,6.7476997953
-12,6.7476997942
-10,6.7476997931
-3,6.747699792
1,6.7476997909
8,6.7476997898
2,6.7476997887
3,6.7476997876
6,6.7476997865
9,6.7476997854
1,6.7476997843
0,6.7476997832
-1,6.7476997821
-3,6.747699781
-5,6.7476997799
-2,6.7476997788
6,6.7476997777
8,6.7476997766
15,6.7476997755
23,6.7476997744
28,6.7476997733
27,6.7476997722
28,6.7476997711
23,6.74769977
21,6.7476997689
9,6.7476997678
6,6.7476997667
0,6.7476997656
-3,6.7476997645
-10,6.7476997634
-14,6.7476997623
-18,6.7476997612
-19,6.7476997601
-20,6.747699759
-17,6.7476997579
-10,6.7476997568
-4,6.7476997557
6,6.7476997546
13,6.7476997535
22,6.7476997524
25,6.7476997513
26,6.7476997502
30,6.7476997491
29,6.747699748
26,6.7476997469
18,6.7476997458
16,6.7476997447
3,6.7476997436
-4,6.7476997425
-8,6.7476997414
-2,6.7476997403
-8,6.7476997392
-7,6.7476997381
-9,6.747699737
-6,6.7476997359
-2,6.7476997348
0,6.7476997337
-4,6.7476997326
2,6.7476997315
2,6.7476997304
2,6.7476997293
0,6.7476997282
-2,6.7476997271
0,6.747699726
-6,6.7476997249
0,6.7476997238
6,6.7476997227
7,6.7476997216
15,6.7476997205
22,6.7476997194
22,6.7476997183
19,6.7476997172
21,6.7476997161
18,6.747699715
12,6.7476997139
11,6.7476997128
4,6.7476997117
-1,6.7476997106
-2,6.7476997095
0,6.7476997084
5,6.7476997073
5,6.7476997062
12,6.7476997051
14,6.747699704
19,6.7476997029
19,6.7476997018
11,6.7476997007
9,6.7476996996
3,6.7476996985
-2,6.7476996974
-5,6.7476996963
-13,6.7476996952
-20,6.7476996941
-18,6.747699693
-20,6.7476996919
-17,6.7476996908
-15,6.7476996897
-6,6.7476996886
2,6.7476996875
12,6.7476996864
18,6.7476996853
25,6.7476996842
31,6.7476996831
28,6.747699682
21,6.7476996809
16,6.7476996798
13,6.7476996787
8,6.7476996776
2,6.7476996765
1,6.7476996754
-3,6.7476996743
-3,6.7476996732
-3,6.7476996721
-3,6.747699671
-1,6.7476996699
6,6.7476996688
5,6.7476996677
3,6.7476996666
4,6.7476996655
-1,6.7476996644
-4,6.7476996633
-11,6.7476996622
-15,6.7476996611
-14,6.74769966
-14,6.7476996589
-9,6.7476996578
-4,6.7476996567
5,6.7476996556
16,6.7476996545
21,6.7476996534
35,6.7476996523
44,6.7476996512
45,6.7476996501
38,6.747699649
26,6.7476996479
14,6.7476996468
8,6.7476996457
-6,6.7476996446
-14,6.7476996435
-20,6.7476996424
-25,6.7476996413
-19,6.7476996402
-13,6.7476996391
-11,6.747699638
-5,6.7476996369
-4,6.7476996358
3,6.7476996347
10,6.7476996336
18,6.7476996325
16,6.7476996314
11,6.7476996303
7,6.7476996292
7,6.7476996281
-1,6.747699627
-9,6.7476996259
-8,6.7476996248
-1,6.7476996237
-3,6.7476996226
5,6.7476996215
12,6.7476996204
13,6.7476996193
20,6.7476996182
29,6.7476996171
30,6.747699616
26,6.7476996149
18,6.7476996138
13,6.7476996127
7,6.7476996116
0,6.7476996105
-7,6.7476996094
-12,6.7476996083
-15,6.7476996072
-14,6.7476996061
-17,6.747699605
-16,6.7476996039
-7,6.7476996028
5,6.7476996017
9,6.7476996006
16,6.7476995995
14,6.7476995984
14,6.7476995973
15,6.7476995962
15,6.7476995951
5,6.747699594
0,6.7476995929
1,6.7476995918
-2,6.7476995907
-6,6.7476995896
-5,6.7476995885
1,6.7476995874
4,6.7476995863
7,6.7476995852
11,6.7476995841
13,6.747699583
16,6.7476995819
12,6.7476995808
9,6.7476995797
5,6.7476995786
-5,6.7476995775
-1,6.7476995764
-2,6.7476995753
-5,6.7476995742
-7,6.7476995731
-6,6.747699572
-6,6.7476995709
-1,6.7476995698
5,6.7476995687
8,6.7476995676
13,6.7476995665
7,6.7476995654
4,6.7476995643
7,6.7476995632
6,6.7476995621
8,6.747699561
10,6.7476995599
12,6.7476995588
8,6.7476995577
11,6.7476995566
7,6.7476995555
7,6.7476995544
12,6.7476995533
11,6.7476995522
10,6.7476995511
11,6.74769955
14,6.7476995489
8,6.7476995478
4,6.7476995467
-1,6.7476995456
1,6.7476995445
-10,6.7476995434
-12,6.7476995423
-7,6.7476995412
-6,6.7476995401
-2,6.747699539
-7,6.7476995379
-1,6.7476995368
2,6.7476995357
0,6.7476995346
1,6.7476995335
4,6.7476995324
9,6.7476995313
11,6.7476995302
17,6.7476995291
21,6.747699528
20,6.7476995269
16,6.7476995258
17,6.7476995247
11,6.7476995236
4,6.7476995225
-4,6.7476995214
0,6.7476995203
6,6.7476995192
1,6.7476995181
-1,6.747699517
-1,6.7476995159
-3,6.7476995148
0,6.7476995137
-5,6.7476995126
-1,6.7476995115
-2,6.7476995104
-4,6.7476995093
-1,6.7476995082
1,6.7476995071
3,6.747699506
7,6.7476995049
7,6.7476995038
10,6.7476995027
8,6.7476995016
4,6.7476995005
2,6.7476994994
2,6.7476994983
8,6.7476994972
10,6.7476994961
12,6.747699495
8,6.7476994939
9,6.7476994928
5,6.7476994917
12,6.7476994906
10,6.7476994895
8,6.7476994884
2,6.7476994873
4,6.7476994862
2,6.7476994851
5,6.747699484
-1,6.7476994829
-7,6.7476994818
-6,6.7476994807
-11,6.7476994796
-10,6.7476994785
-6,6.7476994774
-1,6.7476994763
0,6.7476994752
4,6.7476994741
5,6.747699473
8,6.7476994719
10,6.7476994708
9,6.7476994697
8,6.7476994686
6,6.7476994675
10,6.7476994664
10,6.7476994653
9,6.7476994642
5,6.7476994631
2,6.747699462
6,6.7476994609
2,6.7476994598
1,6.7476994587
4,6.7476994576
3,6.7476994565
5,6.7476994554
6,6.7476994543
5,6.7476994532
7,6.7476994521
6,6.747699451
5,6.7476994499
4,6.7476994488
0,6.7476994477
1,6.7476994466
-3,6.7476994455
-3,6.7476994444
-2,6.7476994433
2,6.7476994422
1,6.7476994411
7,6.74769944
14,6.7476994389
10,6.7476994378
9,6.7476994367
13,6.7476994356
10,6.7476994345
7,6.7476994334
9,6.7476994323
6,6.7476994312
4,6.7476994301
0,6.747699429
0,6.7476994279
-2,6.7476994268
4,6.7476994257
3,6.7476994246
-1,6.7476994235
3,6.7476994224
6,6.7476994213
2,6.7476994202
1,6.7476994191
1,6.747699418
3,6.7476994169
4,6.7476994158
4,6.7476994147
1,6.7476994136
-4,6.7476994125
0,6.7476994114
3,6.7476994103
1,6.7476994092
3,6.7476994081
6,6.747699407
7,6.7476994059
7,6.7476994048
6,6.7476994037
11,6.7476994026
13,6.7476994015
13,6.7476994004
16,6.7476993993
12,6.7476993982
11,6.7476993971
10,6.747699396
8,6.7476993949
-1,6.7476993938
3,6.7476993927
4,6.7476993916
3,6.7476993905
-1,6.7476993894
2,6.7476993883
4,6.7476993872
5,6.7476993861
4,6.747699385
6,6.7476993839
8,6.7476993828
7,6.7476993817
3,6.7476993806
-1,6.7476993795
-1,6.7476993784
-1,6.7476993773
3,6.7476993762
2,6.7476993751
-1,6.747699374
3,6.7476993729
8,6.7476993718
5,6.7476993707
14,6.7476993696
16,6.7476993685
13,6.7476993674
13,6.7476993663
12,6.7476993652
15,6.7476993641
12,6.747699363
6,6.7476993619
1,6.7476993608
-3,6.7476993597
-6,6.7476993586
-5,6.7476993575
-8,6.7476993564
-5,6.7476993553
-5,6.7476993542
-3,6.7476993531
-2,6.747699352
0,6.7476993509
11,6.7476993498
10,6.7476993487
12,6.7476993476
11,6.7476993465
8,6.7476993454
3,6.7476993443
8,6.7476993432
5,6.7476993421
7,6.747699341
9,6.7476993399
9,6.7476993388
6,6.7476993377
11,6.7476993366
15,6.7476993355
14,6.7476993344
9,6.7476993333
10,6.7476993322
4,6.7476993311
4,6.74769933
2,6.7476993289
-2,6.7476993278
-4,6.7476993267
1,6.7476993256
-5,6.7476993245
-3,6.7476993234
-3,6.7476993223
0,6.7476993212
-2,6.7476993201
4,6.747699319
7,6.7476993179
10,6.7476993168
7,6.7476993157
5,6.7476993146
8,6.7476993135
5,6.7476993124
3,6.7476993113
6,6.7476993102
4,6.7476993091
6,6.747699308
6,6.7476993069
5,6.7476993058
4,6.7476993047
5,6.7476993036
2,6.7476993025
1,6.7476993014
8,6.7476993003
8,6.7476992992
5,6.7476992981
7,6.747699297
8,6.7476992959
8,6.7476992948
4,6.7476992937
-2,6.7476992926
0,6.7476992915
0,6.7476992904
3,6.7476992893
5,6.7476992882
4,6.7476992871
4,6.747699286
3,6.7476992849
6,6.7476992838
8,6.7476992827
5,6.7476992816
6,6.7476992805
6,6.7476992794
10,6.7476992783
9,6.7476992772
5,6.7476992761
5,6.747699275
0,6.7476992739
-1,6.7476992728
-2,6.7476992717
-7,6.7476992706
-1,6.7476992695
4,6.7476992684
7,6.7476992673
6,6.7476992662
12,6.7476992651
13,6.747699264
13,6.7476992629
13,6.7476992618
11,6.7476992607
10,6.7476992596
4,6.7476992585
4,6.7476992574
1,6.7476992563
-3,6.7476992552
-3,6.7476992541
-3,6.747699253
1,6.7476992519
6,6.7476992508
7,6.7476992497
7,6.7476992486
2,6.7476992475
6,6.7476992464
10,6.7476992453
12,6.7476992442
12,6.7476992431
7,6.747699242
9,6.7476992409
7,6.7476992398
9,6.7476992387
6,6.7476992376
0,6.7476992365
-6,6.7476992354
-9,6.7476992343
-6,6.7476992332
-7,6.7476992321
-9,6.747699231
-6,6.7476992299
-3,6.7476992288
4,6.7476992277
4,6.7476992266
0,6.7476992255
6,6.7476992244
8,6.7476992233
8,6.7476992222
12,6.7476992211
10,6.74769922
13,6.7476992189
14,6.7476992178
9,6.7476992167
9,6.7476992156
11,6.7476992145
7,6.7476992134
6,6.7476992123
5,6.7476992112
6,6.7476992101
1,6.747699209
1,6.7476992079
0,6.7476992068
1,6.7476992057
-3,6.7476992046
-3,6.7476992035
3,6.7476992024
2,6.7476992013
3,6.7476992002
3,6.7476991991
5,6.747699198
5,6.7476991969
7,6.7476991958
2,6.7476991947
3,6.7476991936
7,6.7476991925
2,6.7476991914
2,6.7476991903
1,6.7476991892
0,6.7476991881
4,6.747699187
4,6.7476991859
6,6.7476991848
9,6.7476991837
10,6.7476991826
7,6.7476991815
9,6.7476991804
7,6.7476991793
3,6.7476991782
4,6.7476991771
7,6.747699176
2,6.7476991749
2,6.7476991738
1,6.7476991727
0,6.7476991716
3,6.7476991705
0,6.7476991694
4,6.7476991683
6,6.7476991672
6,6.7476991661
6,6.747699165
7,6.7476991639
6,6.7476991628
5,6.7476991617
7,6.7476991606
2,6.7476991595
6,6.7476991584
3,6.7476991573
2,6.7476991562
-3,6.7476991551
1,6.747699154
5,6.7476991529
9,6.7476991518
11,6.7476991507
11,6.7476991496
13,6.7476991485
12,6.7476991474
6,6.7476991463
-1,6.7476991452
-1,6.7476991441
1,6.747699143
-2,6.7476991419
-5,6.7476991408
-3,6.7476991397
3,6.7476991386
3,6.7476991375
3,6.7476991364
6,6.7476991353
8,6.7476991342
12,6.7476991331
10,6.747699132
7,6.7476991309
10,6.7476991298
7,6.7476991287
7,6.7476991276
9,6.7476991265
4,6.7476991254
3,6.7476991243
0,6.7476991232
-3,6.7476991221
4,6.747699121
4,6.7476991199
5,6.7476991188
6,6.7476991177
11,6.7476991166
7,6.7476991155
7,6.7476991144
11,6.7476991133
3,6.7476991122
-2,6.7476991111
-5,6.74769911
-4,6.7476991089
-2,6.7476991078
-3,6.7476991067
-8,6.7476991056
-2,6.7476991045
3,6.7476991034
2,6.7476991023
7,6.7476991012
8,6.7476991001
10,6.747699099
15,6.7476990979
14,6.7476990968
12,6.7476990957
6,6.7476990946
8,6.7476990935
6,6.7476990924
0,6.7476990913
2,6.7476990902
2,6.7476990891
1,6.747699088
5,6.7476990869
4,6.7476990858
8,6.7476990847
12,6.7476990836
13,6.7476990825
17,6.7476990814
14,6.7476990803
7,6.7476990792
4,6.7476990781
3,6.747699077
0,6.7476990759
-5,6.7476990748
-6,6.7476990737
-5,6.7476990726
-2,6.7476990715
-1,6.7476990704
0,6.7476990693
3,6.7476990682
9,6.7476990671
15,6.747699066
12,6.7476990649
10,6.7476990638
16,6.7476990627
11,6.7476990616
11,6.7476990605
2,6.7476990594
3,6.7476990583
2,6.7476990572
0,6.7476990561
-1,6.747699055
-1,6.7476990539
2,6.7476990528
3,6.7476990517
4,6.7476990506
10,6.7476990495
7,6.7476990484
3,6.7476990473
9,6.7476990462
6,6.7476990451
5,6.747699044
1,6.7476990429
2,6.7476990418
1,6.7476990407
2,6.7476990396
1,6.7476990385
4,6.7476990374
5,6.7476990363
10,6.7476990352
11,6.7476990341
12,6.747699033
11,6.7476990319
8,6.7476990308
12,6.7476990297
10,6.7476990286
13,6.7476990275
5,6.7476990264
3,6.7476990253
-1,6.7476990242
1,6.7476990231
-4,6.747699022
-6,6.7476990209
-4,6.7476990198
2,6.7476990187
-2,6.7476990176
-2,6.7476990165
-1,6.7476990154
6,6.7476990143
8,6.7476990132
10,6.7476990121
9,6.747699011
9,6.7476990099
7,6.7476990088
6,6.7476990077
7,6.7476990066
6,6.7476990055
2,6.7476990044
-3,6.7476990033
1,6.7476990022
7,6.7476990011
11,6.747699
7,6.7476989989
5,6.7476989978
8,6.7476989967
8,6.7476989956
7,6.7476989945
7,6.7476989934
2,6.7476989923
3,6.7476989912
3,6.7476989901
6,6.747698989
6,6.7476989879
2,6.7476989868
2,6.7476989857
3,6.7476989846
2,6.7476989835
10,6.7476989824
3,6.7476989813
3,6.7476989802
6,6.7476989791
9,6.747698978
6,6.7476989769
4,6.7476989758
7,6.7476989747
5,6.7476989736
1,6.7476989725
2,6.7476989714
7,6.7476989703
5,6.7476989692
5,6.7476989681
4,6.747698967
3,6.7476989659
3,6.7476989648
-1,6.7476989637
4,6.7476989626
6,6.7476989615
11,6.7476989604
7,6.7476989593
6,6.7476989582
7,6.7476989571
7,6.747698956
7,6.7476989549
7,6.7476989538
3,6.7476989527
-2,6.7476989516
0,6.7476989505
4,6.7476989494
6,6.7476989483
6,6.7476989472
4,6.7476989461
5,6.747698945
9,6.7476989439
12,6.7476989428
9,6.7476989417
8,6.7476989406
11,6.7476989395
13,6.7476989384
7,6.7476989373
5,6.7476989362
4,6.7476989351
3,6.747698934
3,6.7476989329
0,6.7476989318
1,6.7476989307
0,6.7476989296
-3,6.7476989285
1,6.7476989274
8,6.7476989263
6,6.7476989252
7,6.7476989241
4,6.747698923
7,6.7476989219
4,6.7476989208
3,6.7476989197
-1,6.7476989186
3,6.7476989175
1,6.7476989164
0,6.7476989153
0,6.7476989142
3,6.7476989131
8,6.747698912
12,6.7476989109
14,6.7476989098
10,6.7476989087
9,6.7476989076
13,6.7476989065
10,6.7476989054
4,6.7476989043
3,6.7476989032
0,6.7476989021
-2,6.747698901
-1,6.7476988999
0,6.7476988988
-1,6.7476988977
-1,6.7476988966
-1,6.7476988955
4,6.7476988944
7,6.7476988933
7,6.7476988922
11,6.7476988911
11,6.74769889
8,6.7476988889
9,6.7476988878
3,6.7476988867
-1,6.7476988856
6,6.7476988845
-1,6.7476988834
-2,6.7476988823
0,6.7476988812
1,6.7476988801
5,6.747698879
5,6.7476988779
4,6.7476988768
12,6.7476988757
8,6.7476988746
8,6.7476988735
13,6.7476988724
7,6.7476988713
4,6.7476988702
1,6.7476988691
1,6.747698868
0,6.7476988669
3,6.7476988658
0,6.7476988647
0,6.7476988636
0,6.7476988625
2,6.7476988614
2,6.7476988603
9,6.7476988592
10,6.7476988581
6,6.747698857
10,6.7476988559
10,6.7476988548
4,6.7476988537
3,6.7476988526
-3,6.7476988515
-5,6.7476988504
-7,6.7476988493
-4,6.7476988482
-2,6.7476988471
-2,6.747698846
7,6.7476988449
8,6.7476988438
11,6.7476988427
14,6.7476988416
12,6.7476988405
13,6.7476988394
12,6.7476988383
12,6.7476988372
7,6.7476988361
3,6.747698835
3,6.7476988339
-3,6.7476988328
-6,6.7476988317
-5,6.7476988306
-6,6.7476988295
-6,6.7476988284
-5,6.7476988273
0,6.7476988262
5,6.7476988251
10,6.747698824
9,6.7476988229
8,6.7476988218
8,6.7476988207
7,6.7476988196
9,6.7476988185
8,6.7476988174
7,6.7476988163
1,6.7476988152
-1,6.7476988141
0,6.747698813
4,6.7476988119
-1,6.7476988108
7,6.7476988097
4,6.7476988086
3,6.7476988075
9,6.7476988064
8,6.7476988053
7,6.7476988042
9,6.7476988031
8,6.747698802
4,6.7476988009
3,6.7476987998
5,6.7476987987
6,6.7476987976
1,6.7476987965
-2,6.7476987954
2,6.7476987943
3,6.7476987932
4,6.7476987921
4,6.747698791
7,6.7476987899
8,6.7476987888
9,6.7476987877
6,6.7476987866
4,6.7476987855
2,6.7476987844
2,6.7476987833
-1,6.7476987822
1,6.7476987811
-1,6.74769878
-4,6.7476987789
-2,6.7476987778
4,6.7476987767
7,6.7476987756
9,6.7476987745
7,6.7476987734
11,6.7476987723
8,6.7476987712
9,6.7476987701
12,6.747698769
11,6.7476987679
6,6.7476987668
5,6.7476987657
2,6.7476987646
2,6.7476987635
3,6.7476987624
5,6.7476987613
4,6.7476987602
2,6.7476987591
3,6.747698758
2,6.7476987569
-1,6.7476987558
3,6.7476987547
7,6.7476987536
9,6.7476987525
6,6.7476987514
3,6.7476987503
7,6.7476987492
4,6.7476987481
6,6.747698747
8,6.7476987459
4,6.7476987448
-1,6.7476987437
-1,6.7476987426
8,6.7476987415
11,6.7476987404
6,6.7476987393
3,6.7476987382
1,6.7476987371
1,6.747698736
1,6.7476987349
6,6.7476987338
9,6.7476987327
4,6.7476987316
1,6.7476987305
4,6.7476987294
1,6.7476987283
-2,6.7476987272
-1,6.7476987261
3,6.747698725
5,6.7476987239
7,6.7476987228
6,6.7476987217
5,6.7476987206
9,6.7476987195
7,6.7476987184
8,6.7476987173
8,6.7476987162
6,6.7476987151
6,6.747698714
-1,6.7476987129
-5,6.7476987118
-3,6.7476987107
2,6.7476987096
1,6.7476987085
1,6.7476987074
9,6.7476987063
9,6.7476987052
10,6.7476987041
8,6.747698703
2,6.7476987019
4,6.7476987008
8,6.7476986997
4,6.7476986986
4,6.7476986975
8,6.7476986964
2,6.7476986953
0,6.7476986942
5,6.7476986931
2,6.747698692
4,6.7476986909
2,6.7476986898
1,6.7476986887
-2,6.7476986876
1,6.7476986865
2,6.7476986854
6,6.7476986843
2,6.7476986832
4,6.7476986821
6,6.747698681
10,6.7476986799
3,6.7476986788
2,6.7476986777
11,6.7476986766
8,6.7476986755
4,6.7476986744
5,6.7476986733
4,6.7476986722
6,6.7476986711
6,6.74769867
11,6.7476986689
7,6.7476986678
1,6.7476986667
0,6.7476986656
4,6.7476986645
3,6.7476986634
1,6.7476986623
1,6.7476986612
3,6.7476986601
-2,6.747698659
0,6.7476986579
3,6.7476986568
6,6.7476986557
11,6.7476986546
10,6.7476986535
10,6.7476986524
9,6.7476986513
8,6.7476986502
