acoustic_data,time_to_failure
6,1.3137976743
4,1.3137976732
3,1.3137976721
8,1.313797671
5,1.3137976699
5,1.3137976688
6,1.3137976677
3,1.3137976666
2,1.3137976655
6,1.3137976644
5,1.3137976633
2,1.3137976622
4,1.3137976611
7,1.31379766
7,1.3137976589
4,1.3137976578
7,1.3137976567
8,1.3137976556
4,1.3137976545
5,1.3137976534
9,1.3137976523
10,1.3137976512
6,1.3137976501
7,1.313797649
5,1.3137976479
5,1.3137976468
4,1.3137976457
6,1.3137976446
7,1.3137976435
8,1.3137976424
5,1.3137976413
8,1.3137976402
6,1.3137976391
4,1.313797638
5,1.3137976369
4,1.3137976358
5,1.3137976347
6,1.3137976336
1,1.3137976325
5,1.3137976314
4,1.3137976303
3,1.3137976292
6,1.3137976281
6,1.313797627
4,1.3137976259
5,1.3137976248
7,1.3137976237
7,1.3137976226
6,1.3137976215
8,1.3137976204
11,1.3137976193
9,1.3137976182
5,1.3137976171
5,1.313797616
6,1.3137976149
5,1.3137976138
6,1.3137976127
3,1.3137976116
5,1.3137976105
5,1.3137976094
2,1.3137976083
0,1.3137976072
3,1.3137976061
5,1.313797605
7,1.3137976039
4,1.3137976028
9,1.3137976017
5,1.3137976006
0,1.3137975995
3,1.3137975984
3,1.3137975973
1,1.3137975962
7,1.3137975951
6,1.313797594
8,1.3137975929
11,1.3137975918
4,1.3137975907
5,1.3137975896
6,1.3137975885
2,1.3137975874
4,1.3137975863
6,1.3137975852
7,1.3137975841
2,1.313797583
0,1.3137975819
3,1.3137975808
2,1.3137975797
3,1.3137975786
4,1.3137975775
3,1.3137975764
2,1.3137975753
2,1.3137975742
7,1.3137975731
6,1.313797572
8,1.3137975709
7,1.3137975698
10,1.3137975687
6,1.3137975676
3,1.3137975665
6,1.3137975654
4,1.3137975643
2,1.3137975632
4,1.3137975621
3,1.313797561
3,1.3137975599
3,1.3137975588
4,1.3137975577
5,1.3137975566
4,1.3137975555
2,1.3137975544
5,1.3137975533
10,1.3137975522
5,1.3137975511
7,1.31379755
3,1.3137975489
2,1.3137975478
3,1.3137975467
5,1.3137975456
6,1.3137975445
7,1.3137975434
4,1.3137975423
8,1.3137975412
2,1.3137975401
7,1.313797539
4,1.3137975379
4,1.3137975368
6,1.3137975357
3,1.3137975346
7,1.3137975335
7,1.3137975324
4,1.3137975313
3,1.3137975302
5,1.3137975291
7,1.313797528
6,1.3137975269
5,1.3137975258
7,1.3137975247
2,1.3137975236
4,1.3137975225
5,1.3137975214
-1,1.3137975203
1,1.3137975192
5,1.3137975181
1,1.313797517
3,1.3137975159
8,1.3137975148
5,1.3137975137
8,1.3137975126
5,1.3137975115
2,1.3137975104
4,1.3137975093
5,1.3137975082
3,1.3137975071
5,1.313797506
4,1.3137975049
3,1.3137975038
4,1.3137975027
9,1.3137975016
7,1.3137975005
6,1.3137974994
5,1.3137974983
4,1.3137974972
0,1.3137974961
2,1.313797495
3,1.3137974939
7,1.3137974928
5,1.3137974917
1,1.3137974906
7,1.3137974895
5,1.3137974884
1,1.3137974873
5,1.3137974862
3,1.3137974851
4,1.313797484
7,1.3137974829
5,1.3137974818
5,1.3137974807
7,1.3137974796
6,1.3137974785
9,1.3137974774
5,1.3137974763
8,1.3137974752
5,1.3137974741
8,1.313797473
8,1.3137974719
5,1.3137974708
3,1.3137974697
2,1.3137974686
3,1.3137974675
4,1.3137974664
10,1.3137974653
7,1.3137974642
5,1.3137974631
3,1.313797462
6,1.3137974609
3,1.3137974598
-2,1.3137974587
2,1.3137974576
5,1.3137974565
7,1.3137974554
7,1.3137974543
1,1.3137974532
0,1.3137974521
7,1.313797451
8,1.3137974499
3,1.3137974488
5,1.3137974477
4,1.3137974466
5,1.3137974455
8,1.3137974444
7,1.3137974433
3,1.3137974422
4,1.3137974411
5,1.31379744
3,1.3137974389
3,1.3137974378
-1,1.3137974367
-1,1.3137974356
7,1.3137974345
5,1.3137974334
8,1.3137974323
8,1.3137974312
-1,1.3137974301
-1,1.313797429
1,1.3137974279
5,1.3137974268
6,1.3137974257
6,1.3137974246
5,1.3137974235
6,1.3137974224
3,1.3137974213
4,1.3137974202
9,1.3137974191
1,1.313797418
2,1.3137974169
4,1.3137974158
4,1.3137974147
8,1.3137974136
4,1.3137974125
1,1.3137974114
5,1.3137974103
2,1.3137974092
-2,1.3137974081
4,1.313797407
7,1.3137974059
7,1.3137974048
9,1.3137974037
7,1.3137974026
11,1.3137974015
8,1.3137974004
7,1.3137973993
6,1.3137973982
0,1.3137973971
2,1.313797396
3,1.3137973949
2,1.3137973938
7,1.3137973927
8,1.3137973916
10,1.3137973905
9,1.3137973894
6,1.3137973883
6,1.3137973872
3,1.3137973861
5,1.313797385
6,1.3137973839
3,1.3137973828
5,1.3137973817
6,1.3137973806
5,1.3137973795
0,1.3137973784
4,1.3137973773
-2,1.3137973762
3,1.3137973751
3,1.313797374
-1,1.3137973729
7,1.3137973718
6,1.3137973707
4,1.3137973696
3,1.3137973685
10,1.3137973674
6,1.3137973663
2,1.3137973652
3,1.3137973641
3,1.313797363
3,1.3137973619
4,1.3137973608
4,1.3137973597
0,1.3137973586
6,1.3137973575
6,1.3137973564
5,1.3137973553
3,1.3137973542
2,1.3137973531
2,1.313797352
5,1.3137973509
6,1.3137973498
3,1.3137973487
6,1.3137973476
5,1.3137973465
3,1.3137973454
2,1.3137973443
-2,1.3137973432
5,1.3137973421
7,1.313797341
5,1.3137973399
7,1.3137973388
3,1.3137973377
7,1.3137973366
4,1.3137973355
2,1.3137973344
5,1.3137973333
5,1.3137973322
4,1.3137973311
4,1.31379733
4,1.3137973289
5,1.3137973278
4,1.3137973267
6,1.3137973256
8,1.3137973245
12,1.3137973234
11,1.3137973223
9,1.3137973212
8,1.3137973201
4,1.313797319
5,1.3137973179
3,1.3137973168
-2,1.3137973157
0,1.3137973146
4,1.3137973135
2,1.3137973124
2,1.3137973113
2,1.3137973102
8,1.3137973091
5,1.313797308
8,1.3137973069
7,1.3137973058
1,1.3137973047
6,1.3137973036
6,1.3137973025
6,1.3137973014
6,1.3137973003
7,1.3137972992
5,1.3137972981
4,1.313797297
1,1.3137972959
1,1.3137972948
-1,1.3137972937
2,1.3137972926
4,1.3137972915
9,1.3137972904
8,1.3137972893
7,1.3137972882
8,1.3137972871
5,1.313797286
3,1.3137972849
7,1.3137972838
6,1.3137972827
5,1.3137972816
2,1.3137972805
6,1.3137972794
0,1.3137972783
2,1.3137972772
4,1.3137972761
3,1.313797275
4,1.3137972739
4,1.3137972728
5,1.3137972717
4,1.3137972706
7,1.3137972695
8,1.3137972684
7,1.3137972673
4,1.3137972662
-3,1.3137972651
-1,1.313797264
3,1.3137972629
3,1.3137972618
9,1.3137972607
7,1.3137972596
6,1.3137972585
5,1.3137972574
3,1.3137972563
4,1.3137972552
11,1.3137972541
6,1.313797253
4,1.3137972519
6,1.3137972508
4,1.3137972497
5,1.3137972486
6,1.3137972475
6,1.3137972464
11,1.3137972453
9,1.3137972442
7,1.3137972431
7,1.313797242
6,1.3137972409
2,1.3137972398
7,1.3137972387
4,1.3137972376
7,1.3137972365
5,1.3137972354
10,1.3137972343
4,1.3137972332
3,1.3137972321
1,1.313797231
6,1.3137972299
7,1.3137972288
6,1.3137972277
3,1.3137972266
4,1.3137972255
1,1.3137972244
3,1.3137972233
4,1.3137972222
1,1.3137972211
3,1.31379722
5,1.3137972189
3,1.3137972178
4,1.3137972167
3,1.3137972156
4,1.3137972145
3,1.3137972134
1,1.3137972123
1,1.3137972112
4,1.3137972101
4,1.313797209
8,1.3137972079
9,1.3137972068
7,1.3137972057
10,1.3137972046
7,1.3137972035
2,1.3137972024
3,1.3137972013
6,1.3137972002
4,1.3137971991
7,1.313797198
3,1.3137971969
2,1.3137971958
5,1.3137971947
6,1.3137971936
1,1.3137971925
-1,1.3137971914
5,1.3137971903
4,1.3137971892
11,1.3137971881
5,1.313797187
5,1.3137971859
6,1.3137971848
4,1.3137971837
3,1.3137971826
1,1.3137971815
4,1.3137971804
7,1.3137971793
7,1.3137971782
4,1.3137971771
1,1.313797176
3,1.3137971749
6,1.3137971738
4,1.3137971727
0,1.3137971716
5,1.3137971705
3,1.3137971694
3,1.3137971683
3,1.3137971672
5,1.3137971661
8,1.313797165
8,1.3137971639
5,1.3137971628
5,1.3137971617
8,1.3137971606
13,1.3137971595
8,1.3137971584
-1,1.3137971573
3,1.3137971562
4,1.3137971551
8,1.313797154
3,1.3137971529
2,1.3137971518
5,1.3137971507
7,1.3137971496
5,1.3137971485
6,1.3137971474
4,1.3137971463
8,1.3137971452
5,1.3137971441
8,1.313797143
6,1.3137971419
8,1.3137971408
4,1.3137971397
3,1.3137971386
0,1.3137971375
3,1.3137971364
1,1.3137971353
5,1.3137971342
6,1.3137971331
3,1.313797132
7,1.3137971309
1,1.3137971298
9,1.3137971287
7,1.3137971276
1,1.3137971265
1,1.3137971254
5,1.3137971243
5,1.3137971232
4,1.3137971221
3,1.313797121
6,1.3137971199
9,1.3137971188
8,1.3137971177
5,1.3137971166
6,1.3137971155
5,1.3137971144
9,1.3137971133
5,1.3137971122
6,1.3137971111
9,1.31379711
3,1.3137971089
1,1.3137971078
0,1.3137971067
3,1.3137971056
8,1.3137971045
8,1.3137971034
7,1.3137971023
4,1.3137971012
-1,1.3137971001
3,1.313797099
3,1.3137970979
-1,1.3137970968
3,1.3137970957
6,1.3137970946
4,1.3137970935
2,1.3137970924
9,1.3137970913
3,1.3137970902
7,1.3137970891
4,1.313797088
8,1.3137970869
8,1.3137970858
9,1.3137970847
9,1.3137970836
4,1.3137970825
1,1.3137970814
5,1.3137970803
5,1.3137970792
6,1.3137970781
3,1.313797077
5,1.3137970759
8,1.3137970748
4,1.3137970737
6,1.3137970726
4,1.3137970715
4,1.3137970704
3,1.3137970693
3,1.3137970682
0,1.3137970671
6,1.313797066
3,1.3137970649
1,1.3137970638
6,1.3137970627
4,1.3137970616
5,1.3137970605
6,1.3137970594
5,1.3137970583
0,1.3137970572
-1,1.3137970561
4,1.313797055
1,1.3137970539
2,1.3137970528
7,1.3137970517
7,1.3137970506
6,1.3137970495
4,1.3137970484
3,1.3137970473
3,1.3137970462
2,1.3137970451
8,1.313797044
6,1.3137970429
9,1.3137970418
5,1.3137970407
8,1.3137970396
12,1.3137970385
6,1.3137970374
3,1.3137970363
2,1.3137970352
6,1.3137970341
5,1.313797033
7,1.3137970319
9,1.3137970308
10,1.3137970297
8,1.3137970286
5,1.3137970275
3,1.3137970264
1,1.3137970253
-1,1.3137970242
-2,1.3137970231
-2,1.313797022
4,1.3137970209
1,1.3137970198
2,1.3137970187
6,1.3137970176
6,1.3137970165
5,1.3137970154
7,1.3137970143
4,1.3137970132
7,1.3137970121
6,1.313797011
7,1.3137970099
6,1.3137970088
2,1.3137970077
3,1.3137970066
7,1.3137970055
9,1.3137970044
7,1.3137970033
3,1.3137970022
4,1.3137970011
6,1.313797
5,1.3137969989
3,1.3137969978
3,1.3137969967
0,1.3137969956
3,1.3137969945
1,1.3137969934
5,1.3137969923
4,1.3137969912
3,1.3137969901
4,1.313796989
8,1.3137969879
6,1.3137969868
5,1.3137969857
4,1.3137969846
4,1.3137969835
4,1.3137969824
4,1.3137969813
6,1.3137969802
3,1.3137969791
1,1.313796978
3,1.3137969769
6,1.3137969758
5,1.3137969747
7,1.3137969736
7,1.3137969725
3,1.3137969714
6,1.3137969703
4,1.3137969692
6,1.3137969681
4,1.313796967
12,1.3137969659
11,1.3137969648
4,1.3137969637
4,1.3137969626
9,1.3137969615
5,1.3137969604
6,1.3137969593
3,1.3137969582
2,1.3137969571
5,1.313796956
2,1.3137969549
0,1.3137969538
1,1.3137969527
2,1.3137969516
6,1.3137969505
2,1.3137969494
3,1.3137969483
3,1.3137969472
6,1.3137969461
6,1.313796945
3,1.3137969439
4,1.3137969428
4,1.3137969417
5,1.3137969406
4,1.3137969395
5,1.3137969384
4,1.3137969373
3,1.3137969362
2,1.3137969351
5,1.313796934
6,1.3137969329
7,1.3137969318
3,1.3137969307
2,1.3137969296
2,1.3137969285
7,1.3137969274
6,1.3137969263
0,1.3137969252
2,1.3137969241
4,1.313796923
3,1.3137969219
3,1.3137969208
5,1.3137969197
8,1.3137969186
10,1.3137969175
5,1.3137969164
6,1.3137969153
4,1.3137969142
2,1.3137969131
5,1.313796912
6,1.3137969109
9,1.3137969098
8,1.3137969087
7,1.3137969076
3,1.3137969065
3,1.3137969054
0,1.3137969043
1,1.3137969032
-1,1.3137969021
3,1.313796901
4,1.3137968999
2,1.3137968988
5,1.3137968977
7,1.3137968966
8,1.3137968955
4,1.3137968944
2,1.3137968933
1,1.3137968922
1,1.3137968911
3,1.31379689
5,1.3137968889
5,1.3137968878
6,1.3137968867
5,1.3137968856
4,1.3137968845
8,1.3137968834
6,1.3137968823
8,1.3137968812
8,1.3137968801
7,1.313796879
2,1.3137968779
2,1.3137968768
3,1.3137968757
1,1.3137968746
6,1.3137968735
5,1.3137968724
7,1.3137968713
7,1.3137968702
5,1.3137968691
8,1.313796868
3,1.3137968669
6,1.3137968658
6,1.3137968647
9,1.3137968636
8,1.3137968625
5,1.3137968614
0,1.3137968603
2,1.3137968592
2,1.3137968581
9,1.313796857
5,1.3137968559
10,1.3137968548
6,1.3137968537
4,1.3137968526
4,1.3137968515
7,1.3137968504
3,1.3137968493
0,1.3137968482
4,1.3137968471
8,1.313796846
4,1.3137968449
2,1.3137968438
5,1.3137968427
6,1.3137968416
4,1.3137968405
3,1.3137968394
4,1.3137968383
5,1.3137968372
12,1.3137968361
7,1.313796835
5,1.3137968339
3,1.3137968328
3,1.3137968317
7,1.3137968306
6,1.3137968295
4,1.3137968284
3,1.3137968273
2,1.3137968262
6,1.3137968251
7,1.313796824
9,1.3137968229
4,1.3137968218
3,1.3137968207
3,1.3137968196
4,1.3137968185
1,1.3137968174
-1,1.3137968163
4,1.3137968152
6,1.3137968141
0,1.313796813
3,1.3137968119
9,1.3137968108
8,1.3137968097
1,1.3137968086
3,1.3137968075
5,1.3137968064
4,1.3137968053
5,1.3137968042
5,1.3137968031
8,1.313796802
9,1.3137968009
6,1.3137967998
6,1.3137967987
11,1.3137967976
10,1.3137967965
5,1.3137967954
4,1.3137967943
6,1.3137967932
5,1.3137967921
4,1.313796791
4,1.3137967899
3,1.3137967888
5,1.3137967877
4,1.3137967866
7,1.3137967855
5,1.3137967844
2,1.3137967833
3,1.3137967822
7,1.3137967811
6,1.31379678
6,1.3137967789
10,1.3137967778
6,1.3137967767
7,1.3137967756
5,1.3137967745
-2,1.3137967734
-2,1.3137967723
4,1.3137967712
8,1.3137967701
8,1.313796769
2,1.3137967679
4,1.3137967668
0,1.3137967657
-3,1.3137967646
0,1.3137967635
1,1.3137967624
-3,1.3137967613
2,1.3137967602
-2,1.3137967591
2,1.313796758
11,1.3137967569
17,1.3137967558
17,1.3137967547
16,1.3137967536
18,1.3137967525
15,1.3137967514
6,1.3137967503
3,1.3137967492
1,1.3137967481
-3,1.313796747
-8,1.3137967459
2,1.3137967448
5,1.3137967437
4,1.3137967426
11,1.3137967415
18,1.3137967404
20,1.3137967393
20,1.3137967382
17,1.3137967371
10,1.313796736
13,1.3137967349
6,1.3137967338
6,1.3137967327
-1,1.3137967316
-6,1.3137967305
-6,1.3137967294
-11,1.3137967283
-15,1.3137967272
-13,1.3137967261
-7,1.313796725
1,1.3137967239
5,1.3137967228
8,1.3137967217
17,1.3137967206
26,1.3137967195
23,1.3137967184
19,1.3137967173
17,1.3137967162
8,1.3137967151
2,1.313796714
-5,1.3137967129
-9,1.3137967118
-7,1.3137967107
-3,1.3137967096
-2,1.3137967085
1,1.3137967074
1,1.3137967063
3,1.3137967052
2,1.3137967041
-1,1.313796703
-3,1.3137967019
-7,1.3137967008
-4,1.3137966997
-3,1.3137966986
-1,1.3137966975
8,1.3137966964
1,1.3137966953
0,1.3137966942
1,1.3137966931
2,1.313796692
4,1.3137966909
6,1.3137966898
9,1.3137966887
11,1.3137966876
12,1.3137966865
17,1.3137966854
27,1.3137966843
31,1.3137966832
23,1.3137966821
19,1.313796681
19,1.3137966799
14,1.3137966788
12,1.3137966777
4,1.3137966766
-1,1.3137966755
-1,1.3137966744
-5,1.3137966733
-6,1.3137966722
-9,1.3137966711
-16,1.31379667
-10,1.3137966689
-7,1.3137966678
-2,1.3137966667
5,1.3137966656
12,1.3137966645
19,1.3137966634
26,1.3137966623
28,1.3137966612
28,1.3137966601
23,1.313796659
18,1.3137966579
6,1.3137966568
-2,1.3137966557
-14,1.3137966546
-21,1.3137966535
-29,1.3137966524
-28,1.3137966513
-27,1.3137966502
-14,1.3137966491
5,1.313796648
18,1.3137966469
31,1.3137966458
35,1.3137966447
41,1.3137966436
39,1.3137966425
31,1.3137966414
20,1.3137966403
3,1.3137966392
-11,1.3137966381
-30,1.313796637
-36,1.3137966359
-41,1.3137966348
-36,1.3137966337
-25,1.3137966326
-17,1.3137966315
1,1.3137966304
16,1.3137966293
29,1.3137966282
44,1.3137966271
52,1.313796626
57,1.3137966249
53,1.3137966238
42,1.3137966227
26,1.3137966216
13,1.3137966205
-4,1.3137966194
-22,1.3137966183
-35,1.3137966172
-38,1.3137966161
-34,1.313796615
-30,1.3137966139
-12,1.3137966128
6,1.3137966117
23,1.3137966106
28,1.3137966095
38,1.3137966084
35,1.3137966073
26,1.3137966062
14,1.3137966051
0,1.313796604
-12,1.3137966029
-25,1.3137966018
-32,1.3137966007
-26,1.3137965996
-20,1.3137965985
-11,1.3137965974
6,1.3137965963
23,1.3137965952
34,1.3137965941
48,1.313796593
48,1.3137965919
46,1.3137965908
37,1.3137965897
26,1.3137965886
10,1.3137965875
-6,1.3137965864
-18,1.3137965853
-25,1.3137965842
-34,1.3137965831
-32,1.313796582
-24,1.3137965809
-10,1.3137965798
-8,1.3137965787
10,1.3137965776
25,1.3137965765
34,1.3137965754
34,1.3137965743
31,1.3137965732
22,1.3137965721
15,1.313796571
7,1.3137965699
-7,1.3137965688
-16,1.3137965677
-16,1.3137965666
-16,1.3137965655
-10,1.3137965644
-2,1.3137965633
8,1.3137965622
19,1.3137965611
32,1.31379656
41,1.3137965589
36,1.3137965578
27,1.3137965567
19,1.3137965556
3,1.3137965545
-11,1.3137965534
-22,1.3137965523
-34,1.3137965512
-44,1.3137965501
-41,1.313796549
-33,1.3137965479
-23,1.3137965468
-10,1.3137965457
9,1.3137965446
29,1.3137965435
45,1.3137965424
50,1.3137965413
45,1.3137965402
37,1.3137965391
30,1.313796538
16,1.3137965369
2,1.3137965358
-13,1.3137965347
-28,1.3137965336
-34,1.3137965325
-43,1.3137965314
-38,1.3137965303
-27,1.3137965292
-14,1.3137965281
-2,1.313796527
10,1.3137965259
28,1.3137965248
36,1.3137965237
44,1.3137965226
50,1.3137965215
45,1.3137965204
42,1.3137965193
31,1.3137965182
16,1.3137965171
2,1.313796516
-9,1.3137965149
-14,1.3137965138
-21,1.3137965127
-26,1.3137965116
-24,1.3137965105
-13,1.3137965094
-2,1.3137965083
1,1.3137965072
9,1.3137965061
14,1.313796505
20,1.3137965039
20,1.3137965028
17,1.3137965017
17,1.3137965006
15,1.3137964995
11,1.3137964984
3,1.3137964973
1,1.3137964962
3,1.3137964951
0,1.313796494
0,1.3137964929
8,1.3137964918
8,1.3137964907
10,1.3137964896
11,1.3137964885
8,1.3137964874
10,1.3137964863
0,1.3137964852
-7,1.3137964841
-9,1.313796483
-14,1.3137964819
-12,1.3137964808
-11,1.3137964797
-10,1.3137964786
0,1.3137964775
9,1.3137964764
16,1.3137964753
20,1.3137964742
16,1.3137964731
22,1.313796472
24,1.3137964709
18,1.3137964698
13,1.3137964687
11,1.3137964676
11,1.3137964665
5,1.3137964654
0,1.3137964643
-2,1.3137964632
-1,1.3137964621
-4,1.313796461
-3,1.3137964599
1,1.3137964588
-4,1.3137964577
-2,1.3137964566
-2,1.3137964555
4,1.3137964544
4,1.3137964533
9,1.3137964522
9,1.3137964511
6,1.31379645
3,1.3137964489
-1,1.3137964478
1,1.3137964467
3,1.3137964456
7,1.3137964445
12,1.3137964434
17,1.3137964423
19,1.3137964412
20,1.3137964401
20,1.313796439
17,1.3137964379
14,1.3137964368
3,1.3137964357
0,1.3137964346
-4,1.3137964335
-4,1.3137964324
-6,1.3137964313
-9,1.3137964302
-14,1.3137964291
-8,1.313796428
-3,1.3137964269
-2,1.3137964258
0,1.3137964247
4,1.3137964236
8,1.3137964225
11,1.3137964214
8,1.3137964203
6,1.3137964192
11,1.3137964181
9,1.313796417
8,1.3137964159
5,1.3137964148
-1,1.3137964137
-2,1.3137964126
-5,1.3137964115
-8,1.3137964104
-1,1.3137964093
2,1.3137964082
3,1.3137964071
12,1.313796406
18,1.3137964049
24,1.3137964038
24,1.3137964027
30,1.3137964016
25,1.3137964005
22,1.3137963994
20,1.3137963983
17,1.3137963972
12,1.3137963961
5,1.313796395
0,1.3137963939
-6,1.3137963928
-14,1.3137963917
-15,1.3137963906
-16,1.3137963895
-11,1.3137963884
-9,1.3137963873
-4,1.3137963862
0,1.3137963851
8,1.313796384
15,1.3137963829
18,1.3137963818
17,1.3137963807
17,1.3137963796
13,1.3137963785
10,1.3137963774
0,1.3137963763
-8,1.3137963752
-8,1.3137963741
-2,1.313796373
-9,1.3137963719
-1,1.3137963708
2,1.3137963697
3,1.3137963686
6,1.3137963675
7,1.3137963664
12,1.3137963653
16,1.3137963642
10,1.3137963631
13,1.313796362
10,1.3137963609
6,1.3137963598
5,1.3137963587
0,1.3137963576
-9,1.3137963565
-9,1.3137963554
-9,1.3137963543
-12,1.3137963532
-6,1.3137963521
1,1.313796351
8,1.3137963499
17,1.3137963488
17,1.3137963477
24,1.3137963466
24,1.3137963455
20,1.3137963444
19,1.3137963433
16,1.3137963422
14,1.3137963411
7,1.31379634
2,1.3137963389
2,1.3137963378
5,1.3137963367
2,1.3137963356
-2,1.3137963345
-2,1.3137963334
0,1.3137963323
1,1.3137963312
1,1.3137963301
-4,1.313796329
-6,1.3137963279
-4,1.3137963268
-10,1.3137963257
-10,1.3137963246
-4,1.3137963235
0,1.3137963224
4,1.3137963213
6,1.3137963202
12,1.3137963191
13,1.313796318
12,1.3137963169
9,1.3137963158
8,1.3137963147
9,1.3137963136
7,1.3137963125
3,1.3137963114
2,1.3137963103
0,1.3137963092
2,1.3137963081
10,1.313796307
14,1.3137963059
16,1.3137963048
19,1.3137963037
14,1.3137963026
17,1.3137963015
16,1.3137963004
9,1.3137962993
10,1.3137962982
0,1.3137962971
-2,1.313796296
-8,1.3137962949
-8,1.3137962938
-6,1.3137962927
-7,1.3137962916
0,1.3137962905
12,1.3137962894
16,1.3137962883
16,1.3137962872
16,1.3137962861
19,1.313796285
22,1.3137962839
19,1.3137962828
14,1.3137962817
5,1.3137962806
1,1.3137962795
-7,1.3137962784
-9,1.3137962773
-6,1.3137962762
-7,1.3137962751
-3,1.313796274
-1,1.3137962729
6,1.3137962718
10,1.3137962707
13,1.3137962696
10,1.3137962685
7,1.3137962674
4,1.3137962663
-1,1.3137962652
-6,1.3137962641
-4,1.313796263
-5,1.3137962619
-1,1.3137962608
4,1.3137962597
7,1.3137962586
13,1.3137962575
9,1.3137962564
10,1.3137962553
11,1.3137962542
12,1.3137962531
11,1.313796252
11,1.3137962509
15,1.3137962498
11,1.3137962487
7,1.3137962476
9,1.3137962465
9,1.3137962454
7,1.3137962443
7,1.3137962432
5,1.3137962421
4,1.313796241
5,1.3137962399
9,1.3137962388
11,1.3137962377
8,1.3137962366
6,1.3137962355
5,1.3137962344
4,1.3137962333
-1,1.3137962322
0,1.3137962311
-2,1.31379623
0,1.3137962289
4,1.3137962278
5,1.3137962267
3,1.3137962256
3,1.3137962245
2,1.3137962234
1,1.3137962223
-1,1.3137962212
2,1.3137962201
3,1.313796219
0,1.3137962179
4,1.3137962168
11,1.3137962157
12,1.3137962146
11,1.3137962135
10,1.3137962124
9,1.3137962113
3,1.3137962102
-3,1.3137962091
-9,1.313796208
-9,1.3137962069
-10,1.3137962058
-4,1.3137962047
2,1.3137962036
6,1.3137962025
5,1.3137962014
14,1.3137962003
15,1.3137961992
16,1.3137961981
20,1.313796197
18,1.3137961959
17,1.3137961948
10,1.3137961937
10,1.3137961926
5,1.3137961915
5,1.3137961904
0,1.3137961893
-8,1.3137961882
-9,1.3137961871
-9,1.313796186
-4,1.3137961849
-2,1.3137961838
1,1.3137961827
13,1.3137961816
16,1.3137961805
18,1.3137961794
21,1.3137961783
26,1.3137961772
21,1.3137961761
14,1.313796175
8,1.3137961739
1,1.3137961728
-7,1.3137961717
-13,1.3137961706
-9,1.3137961695
-9,1.3137961684
-12,1.3137961673
-7,1.3137961662
4,1.3137961651
6,1.313796164
14,1.3137961629
15,1.3137961618
19,1.3137961607
15,1.3137961596
14,1.3137961585
9,1.3137961574
7,1.3137961563
5,1.3137961552
2,1.3137961541
0,1.313796153
0,1.3137961519
0,1.3137961508
0,1.3137961497
5,1.3137961486
6,1.3137961475
11,1.3137961464
12,1.3137961453
14,1.3137961442
17,1.3137961431
15,1.313796142
9,1.3137961409
9,1.3137961398
4,1.3137961387
2,1.3137961376
0,1.3137961365
1,1.3137961354
1,1.3137961343
0,1.3137961332
-1,1.3137961321
-1,1.313796131
6,1.3137961299
4,1.3137961288
3,1.3137961277
6,1.3137961266
6,1.3137961255
1,1.3137961244
5,1.3137961233
5,1.3137961222
6,1.3137961211
7,1.31379612
6,1.3137961189
9,1.3137961178
9,1.3137961167
9,1.3137961156
6,1.3137961145
6,1.3137961134
1,1.3137961123
3,1.3137961112
1,1.3137961101
-2,1.313796109
1,1.3137961079
0,1.3137961068
0,1.3137961057
-3,1.3137961046
2,1.3137961035
7,1.3137961024
